Product_ID,Product_Name,Category,Subcategory,Brand,Supplier_ID,Unit_Cost_INR,Selling_Price_INR,Profit_Margin_Percent,Weight_Kg,Warranty_Months,GST_Rate,Launch_Date,Reorder_Level,Product_Status
PRD00203,Cosco Football 203,Sports,Football,Cosco,SUP0046,4435,6075.95,37,6.66,0,5,2022-10-23,161,Active
PRD00204,Dove Cream 204,Beauty,Cream,Dove,SUP0077,510,596.7,17,8.23,6,18,2020-08-26,30,Active
PRD00205,Samsung Laptop 205,Electronics,Laptop,Samsung,SUP0026,63860,81740.8,28,28.98,12,28,2023-06-01,21,Active
PRD00206,Mamaearth Soap 206,Beauty,Soap,Mamaearth,SUP0072,1077,1389.33,29,22.15,0,5,2019-12-20,297,Active
PRD00207,Bosch Mixer 207,Home Appliances,Mixer,Bosch,SUP0445,45091,63127.4,40,2.01,0,5,2022-02-06,174,Active
PRD00208,Nike Jacket 208,Fashion,Jacket,Nike,SUP0223,4445,6356.35,43,4.25,0,18,2021-12-31,120,Active
PRD00209,Aashirvaad Spices 209,Grocery,Spices,Aashirvaad,SUP0264,724,861.56,19,39.93,36,12,2022-07-09,39,Active
PRD00210,Bosch Microwave 210,Home Appliances,Microwave,Bosch,SUP0492,29246,37142.42,27,16.57,6,12,2023-06-12,237,Active
PRD00211,Aashirvaad Beverages 211,Grocery,Beverages,Aashirvaad,SUP0444,427,567.91,33,25.91,6,28,2019-12-31,36,Active
PRD00212,Bloomsbury Biography 212,Books,Biography,Bloomsbury,SUP0365,814,952.38,17,2.56,36,5,2020-04-17,195,Active
PRD00213,Lakme Serum 213,Beauty,Serum,Lakme,SUP0219,2803,3559.81,27,4.21,6,28,2020-12-05,97,Active
PRD00214,Penguin Novel 214,Books,Novel,Penguin,SUP0082,923,1116.83,21,20.66,6,18,2022-06-06,138,Active
PRD00215,Samsung Headphones 215,Electronics,Headphones,Samsung,SUP0294,59742,73482.66,23,28.6,36,28,2023-04-20,262,Active
PRD00216,Nilkamal Bed 216,Furniture,Bed,Nilkamal,SUP0457,75013,107268.59,43,9.32,24,18,2020-07-02,170,Active
PRD00217,Accu-Chek Sanitizer 217,Healthcare,Sanitizer,Accu-Chek,SUP0444,6767,8594.09,27,22.02,36,5,2023-01-10,74,Active
PRD00218,Mamaearth Shampoo 218,Beauty,Shampoo,Mamaearth,SUP0379,1080,1360.8,26,12.9,0,28,2019-10-14,122,Active
PRD00219,HarperCollins Business 219,Books,Business,HarperCollins,SUP0333,691,995.04,44,37.0,0,28,2021-02-17,46,Active
PRD00220,McGraw Hill Novel 220,Books,Novel,McGraw Hill,SUP0350,1793,2528.13,41,13.91,6,18,2023-01-29,116,Active
PRD00221,Godrej Table 221,Furniture,Table,Godrej,SUP0288,50510,62127.3,23,3.65,12,12,2019-04-07,76,Active
PRD00222,Whirlpool AC 222,Home Appliances,AC,Whirlpool,SUP0405,19436,25072.44,29,9.46,6,5,2023-03-02,186,Active
PRD00223,Penguin Children 223,Books,Children,Penguin,SUP0435,1334,1907.62,43,9.76,0,18,2023-05-26,123,Active
PRD00224,US Polo Jacket 224,Fashion,Jacket,US Polo,SUP0045,2108,2424.2,15,22.8,6,18,2019-07-16,209,Active
PRD00225,Fortune Spices 225,Grocery,Spices,Fortune,SUP0080,1920,2611.2,36,15.9,12,28,2021-10-04,111,Active
PRD00226,Boat Laptop 226,Electronics,Laptop,Boat,SUP0035,101862,145662.66,43,38.81,36,12,2019-07-02,183,Active
PRD00227,Himalaya Sanitizer 227,Healthcare,Sanitizer,Himalaya,SUP0341,3199,4510.59,41,22.88,36,18,2025-01-08,141,Active
PRD00228,Nilkamal Sofa 228,Furniture,Sofa,Nilkamal,SUP0225,12825,16416.0,28,2.31,0,5,2019-05-13,277,Active
PRD00229,Funskool Educational 229,Toys,Educational,Funskool,SUP0128,3473,4237.06,22,29.36,0,18,2022-06-23,151,Active
PRD00230,HarperCollins Business 230,Books,Business,HarperCollins,SUP0441,885,1017.75,15,36.55,12,28,2024-04-17,85,Active
PRD00231,Allen Solly Jacket 231,Fashion,Jacket,Allen Solly,SUP0306,1617,2296.14,42,4.32,12,28,2020-04-06,38,Active
PRD00232,Bloomsbury Novel 232,Books,Novel,Bloomsbury,SUP0351,1080,1533.6,42,5.06,0,18,2023-01-25,71,Active
PRD00233,Yonex Cycling 233,Sports,Cycling,Yonex,SUP0038,14887,19055.36,28,16.5,6,5,2022-10-06,163,Active
PRD00234,Sony Smartwatch 234,Electronics,Smartwatch,Sony,SUP0121,74465,93081.25,25,5.62,6,28,2023-12-13,83,Active
PRD00235,Sony Laptop 235,Electronics,Laptop,Sony,SUP0441,112254,139194.96,24,26.5,36,28,2022-10-23,251,Active
PRD00236,Levis T-Shirt 236,Fashion,T-Shirt,Levis,SUP0427,434,572.88,32,19.92,24,12,2020-03-18,180,Active
PRD00237,Hasbro Remote Control 237,Toys,Remote Control,Hasbro,SUP0454,6672,8673.6,30,1.6,0,18,2020-11-08,185,Active
PRD00238,Sony Mobile 238,Electronics,Mobile,Sony,SUP0027,71935,85602.65,19,11.97,0,12,2021-01-07,173,Active
PRD00239,Lakme Soap 239,Beauty,Soap,Lakme,SUP0195,1185,1481.25,25,34.16,36,18,2021-08-21,294,Active
PRD00240,Godrej Wardrobe 240,Furniture,Wardrobe,Godrej,SUP0091,18248,25364.72,39,38.92,36,5,2020-06-23,60,Active
PRD00241,Durian Table 241,Furniture,Table,Durian,SUP0443,11384,13205.44,16,31.95,0,12,2022-01-20,284,Active
PRD00242,US Polo Jeans 242,Fashion,Jeans,US Polo,SUP0312,380,551.0,45,18.07,0,12,2025-01-05,92,Active
PRD00243,Dr Morepen First Aid 243,Healthcare,First Aid,Dr Morepen,SUP0012,2981,4292.64,44,28.76,6,18,2020-07-16,75,Active
PRD00244,Nike Football 244,Sports,Football,Nike,SUP0377,6092,8163.28,34,2.46,12,28,2022-03-07,135,Active
PRD00245,Puma Cricket 245,Sports,Cricket,Puma,SUP0368,646,936.7,45,7.74,36,5,2021-11-10,278,Active
PRD00246,Nike Cricket 246,Sports,Cricket,Nike,SUP0178,7068,8340.24,18,25.58,36,18,2022-03-23,177,Active
PRD00247,Pearson Novel 247,Books,Novel,Pearson,SUP0128,1918,2531.76,32,2.14,6,12,2019-05-17,225,Active
PRD00248,Levis Shirt 248,Fashion,Shirt,Levis,SUP0082,1082,1276.76,18,22.92,12,18,2021-08-31,78,Active
PRD00249,LG Smartwatch 249,Electronics,Smartwatch,LG,SUP0445,45257,65622.65,45,2.75,0,18,2021-12-01,36,Active
PRD00250,Bloomsbury Business 250,Books,Business,Bloomsbury,SUP0116,876,1270.2,45,39.08,24,28,2019-04-27,227,Active
PRD00251,Lakme Shampoo 251,Beauty,Shampoo,Lakme,SUP0042,1745,2216.15,27,6.52,24,18,2021-01-09,274,Active
PRD00252,Tata Oil 252,Grocery,Oil,Tata,SUP0372,1980,2752.2,39,27.68,6,18,2022-03-04,157,Active
PRD00253,Dettol First Aid 253,Healthcare,First Aid,Dettol,SUP0395,4449,5828.19,31,12.28,36,5,2024-05-14,274,Active
PRD00254,Godrej Table 254,Furniture,Table,Godrej,SUP0098,16433,21198.57,29,18.02,12,5,2019-06-04,246,Active
PRD00255,Levis T-Shirt 255,Fashion,T-Shirt,Levis,SUP0431,544,712.64,31,22.3,36,12,2020-04-22,158,Active
PRD00256,Dettol Thermometer 256,Healthcare,Thermometer,Dettol,SUP0082,10157,13407.24,32,26.89,24,5,2019-02-03,41,Active
PRD00257,IKEA Table 257,Furniture,Table,IKEA,SUP0301,17850,24097.5,35,2.05,24,5,2024-03-17,28,Active
PRD00258,HarperCollins Academic 258,Books,Academic,HarperCollins,SUP0042,2074,2882.86,39,21.49,24,18,2023-02-12,215,Active
PRD00259,Pearson Academic 259,Books,Academic,Pearson,SUP0065,2024,2388.32,18,5.16,12,28,2023-12-09,70,Active
PRD00260,Dove Cream 260,Beauty,Cream,Dove,SUP0403,2951,3452.67,17,12.08,36,12,2021-02-10,220,Active
PRD00261,Havells Refrigerator 261,Home Appliances,Refrigerator,Havells,SUP0085,16151,19542.71,21,18.74,24,18,2023-02-06,275,Active
PRD00262,Puma T-Shirt 262,Fashion,T-Shirt,Puma,SUP0264,4582,6323.16,38,9.1,6,18,2020-07-03,203,Active
PRD00263,Allen Solly T-Shirt 263,Fashion,T-Shirt,Allen Solly,SUP0160,745,1050.45,41,6.43,0,18,2022-01-19,297,Active
PRD00264,Hasbro Action Figure 264,Toys,Action Figure,Hasbro,SUP0055,5350,6955.0,30,19.8,6,28,2024-12-03,104,Active
PRD00265,Puma Cricket 265,Sports,Cricket,Puma,SUP0020,9994,13891.66,39,39.01,36,28,2020-06-06,23,Active
PRD00266,Mattel Educational 266,Toys,Educational,Mattel,SUP0023,3552,4226.88,19,37.3,36,12,2020-11-16,111,Active
PRD00267,Godrej Chair 267,Furniture,Chair,Godrej,SUP0234,60302,70553.34,17,7.23,36,28,2020-08-14,234,Active
PRD00268,Yonex Gym 268,Sports,Gym,Yonex,SUP0201,3467,4403.09,27,27.69,6,28,2020-03-27,28,Discontinued
PRD00269,Omron First Aid 269,Healthcare,First Aid,Omron,SUP0172,9476,12697.84,34,32.24,0,28,2021-10-06,261,Active
PRD00270,Samsung Mobile 270,Electronics,Mobile,Samsung,SUP0135,9974,12467.5,25,10.48,6,18,2022-03-17,254,Active
PRD00271,Allen Solly Shoes 271,Fashion,Shoes,Allen Solly,SUP0313,1084,1474.24,36,27.23,0,12,2020-09-09,126,Active
PRD00272,L'Oreal Soap 272,Beauty,Soap,L'Oreal,SUP0025,841,1084.89,29,9.12,12,12,2019-03-17,208,Active
PRD00273,L'Oreal Face Wash 273,Beauty,Face Wash,L'Oreal,SUP0470,1093,1355.32,24,19.95,12,12,2021-06-08,59,Active
PRD00274,Allen Solly Shirt 274,Fashion,Shirt,Allen Solly,SUP0044,4448,6271.68,41,37.11,12,28,2021-04-04,157,Active
PRD00275,Boat Laptop 275,Electronics,Laptop,Boat,SUP0386,101450,122754.5,21,28.98,12,12,2019-04-12,73,Active
PRD00276,IKEA Bed 276,Furniture,Bed,IKEA,SUP0405,89905,116876.5,30,1.91,12,18,2022-08-24,214,Active
PRD00277,Whirlpool Washing Machine 277,Home Appliances,Washing Machine,Whirlpool,SUP0492,9663,11209.08,16,24.05,6,18,2020-03-07,168,Active
PRD00278,Whirlpool Washing Machine 278,Home Appliances,Washing Machine,Whirlpool,SUP0201,34055,43249.85,27,24.45,36,28,2019-04-12,163,Active
PRD00279,Boat TV 279,Electronics,TV,Boat,SUP0439,88570,126655.1,43,37.25,36,5,2019-04-09,109,Active
PRD00280,Pearson Business 280,Books,Business,Pearson,SUP0321,1925,2752.75,43,3.6,12,12,2022-09-04,215,Active
PRD00281,Nivea Serum 281,Beauty,Serum,Nivea,SUP0198,109,148.24,36,7.58,0,12,2022-01-27,36,Active
PRD00282,Bosch Mixer 282,Home Appliances,Mixer,Bosch,SUP0381,74795,100973.25,35,10.69,24,12,2020-06-13,238,Active
PRD00283,Durian Sofa 283,Furniture,Sofa,Durian,SUP0084,76359,103084.65,35,35.47,36,12,2023-06-01,23,Active
PRD00284,Pearson Business 284,Books,Business,Pearson,SUP0091,556,678.32,22,14.25,0,5,2023-05-23,254,Active
PRD00285,Tata Snacks 285,Grocery,Snacks,Tata,SUP0204,2473,2843.95,15,33.92,36,18,2021-10-15,168,Active
PRD00286,Havells Refrigerator 286,Home Appliances,Refrigerator,Havells,SUP0132,3393,4309.11,27,11.83,0,12,2023-02-13,75,Active
PRD00287,Lakme Shampoo 287,Beauty,Shampoo,Lakme,SUP0466,471,584.04,24,15.9,24,12,2022-12-23,268,Active
PRD00288,Himalaya Sanitizer 288,Healthcare,Sanitizer,Himalaya,SUP0033,7929,10783.44,36,28.83,0,18,2024-09-06,29,Active
PRD00289,Penguin Business 289,Books,Business,Penguin,SUP0025,2039,2854.6,40,12.69,36,12,2024-11-16,21,Active
PRD00290,LG Laptop 290,Electronics,Laptop,LG,SUP0088,101930,132509.0,30,18.63,12,12,2019-04-23,30,Active
PRD00291,Bloomsbury Novel 291,Books,Novel,Bloomsbury,SUP0035,1590,2098.8,32,14.88,24,5,2022-08-20,64,Active
PRD00292,Nivea Face Wash 292,Beauty,Face Wash,Nivea,SUP0290,192,257.28,34,20.73,0,28,2023-10-10,108,Active
PRD00293,Nike Shoes 293,Fashion,Shoes,Nike,SUP0266,2133,2922.21,37,3.89,0,12,2019-07-03,191,Active
PRD00294,Samsung Mobile 294,Electronics,Mobile,Samsung,SUP0042,9735,12752.85,31,37.93,0,18,2020-06-29,66,Active
PRD00295,Bloomsbury Novel 295,Books,Novel,Bloomsbury,SUP0438,1971,2601.72,32,4.14,36,5,2021-03-20,260,Active
PRD00296,Dove Soap 296,Beauty,Soap,Dove,SUP0386,567,725.76,28,19.69,36,18,2020-08-27,89,Active
PRD00297,US Polo Shirt 297,Fashion,Shirt,US Polo,SUP0258,2275,3207.75,41,39.67,12,18,2021-10-20,147,Active
PRD00298,Nike Cricket 298,Sports,Cricket,Nike,SUP0492,6215,7333.7,18,22.76,0,18,2022-02-25,118,Active
PRD00299,Nike Shirt 299,Fashion,Shirt,Nike,SUP0260,4833,5799.6,20,3.1,0,12,2020-04-16,204,Active
PRD00300,Dettol Sanitizer 300,Healthcare,Sanitizer,Dettol,SUP0236,3565,5097.95,43,14.43,0,12,2024-05-07,151,Active
PRD00301,Dr Morepen Supplements 301,Healthcare,Supplements,Dr Morepen,SUP0120,8071,9846.62,22,12.46,36,12,2021-04-13,26,Active
PRD00302,Penguin Academic 302,Books,Academic,Penguin,SUP0240,640,768.0,20,4.67,36,5,2019-11-25,244,Active
PRD00303,Boat TV 303,Electronics,TV,Boat,SUP0360,83190,111474.6,34,21.39,6,12,2019-06-05,234,Active
PRD00304,LG Smartwatch 304,Electronics,Smartwatch,LG,SUP0269,48004,59044.92,23,14.97,6,5,2020-04-01,148,Active
PRD00305,IKEA Table 305,Furniture,Table,IKEA,SUP0228,4656,6145.92,32,21.9,6,28,2022-11-12,60,Active
PRD00306,HP TV 306,Electronics,TV,HP,SUP0478,9546,12218.88,28,26.54,12,5,2023-03-13,242,Active
PRD00307,Godrej Sofa 307,Furniture,Sofa,Godrej,SUP0161,8634,10965.18,27,7.84,6,12,2019-12-22,204,Active
PRD00308,Puma Badminton 308,Sports,Badminton,Puma,SUP0366,14460,19665.6,36,18.56,36,12,2021-10-23,281,Active
PRD00309,Mamaearth Cream 309,Beauty,Cream,Mamaearth,SUP0024,985,1270.65,29,10.95,24,5,2023-08-08,249,Active
PRD00310,Mamaearth Soap 310,Beauty,Soap,Mamaearth,SUP0111,2773,3299.87,19,27.73,6,12,2021-06-25,26,Active
PRD00311,Mamaearth Serum 311,Beauty,Serum,Mamaearth,SUP0455,1831,2563.4,40,14.6,12,28,2019-12-21,234,Active
PRD00312,Yonex Gym 312,Sports,Gym,Yonex,SUP0434,2067,2459.73,19,7.29,24,28,2021-01-24,82,Active
PRD00313,Hamleys Board Game 313,Toys,Board Game,Hamleys,SUP0408,1105,1359.15,23,26.29,6,12,2024-10-11,97,Discontinued
PRD00314,Whirlpool Refrigerator 314,Home Appliances,Refrigerator,Whirlpool,SUP0226,36763,51468.2,40,0.5,6,5,2024-08-01,272,Active
PRD00315,Sony Headphones 315,Electronics,Headphones,Sony,SUP0251,43064,52107.44,21,25.63,24,12,2020-01-09,122,Active
PRD00316,Accu-Chek Supplements 316,Healthcare,Supplements,Accu-Chek,SUP0432,7379,9592.7,30,1.01,0,12,2020-03-12,65,Active
PRD00317,Lakme Shampoo 317,Beauty,Shampoo,Lakme,SUP0265,1662,2177.22,31,5.59,0,5,2022-07-08,245,Active
PRD00318,Havells Mixer 318,Home Appliances,Mixer,Havells,SUP0216,76435,103951.6,36,3.5,6,18,2019-10-23,196,Active
PRD00319,Nivea Serum 319,Beauty,Serum,Nivea,SUP0496,2697,3667.92,36,13.04,24,28,2023-11-10,253,Active
PRD00320,IKEA Sofa 320,Furniture,Sofa,IKEA,SUP0222,11113,16113.85,45,8.34,6,18,2024-11-18,95,Active
PRD00321,L'Oreal Shampoo 321,Beauty,Shampoo,L'Oreal,SUP0473,1211,1707.51,41,24.05,0,18,2019-01-27,61,Active
PRD00322,Whirlpool Mixer 322,Home Appliances,Mixer,Whirlpool,SUP0195,66536,87162.16,31,36.08,12,12,2025-01-07,104,Active
PRD00323,US Polo Jacket 323,Fashion,Jacket,US Polo,SUP0474,2716,3748.08,38,7.25,24,28,2024-06-14,124,Active
PRD00324,HarperCollins Business 324,Books,Business,HarperCollins,SUP0022,1034,1416.58,37,10.59,12,28,2021-06-03,296,Active
PRD00325,Bosch Microwave 325,Home Appliances,Microwave,Bosch,SUP0120,55202,63482.3,15,16.06,12,12,2019-12-12,169,Active
PRD00326,Pearson Novel 326,Books,Novel,Pearson,SUP0326,2166,2664.18,23,30.47,24,5,2022-03-29,208,Active
PRD00327,Omron First Aid 327,Healthcare,First Aid,Omron,SUP0373,10044,14563.8,45,9.8,0,5,2022-06-28,296,Active
PRD00328,Hamleys Action Figure 328,Toys,Action Figure,Hamleys,SUP0255,10947,14231.1,30,20.11,0,5,2019-06-23,166,Active
PRD00329,Havells Washing Machine 329,Home Appliances,Washing Machine,Havells,SUP0365,67923,95771.43,41,6.03,12,12,2023-04-07,122,Active
PRD00330,Urban Ladder Sofa 330,Furniture,Sofa,Urban Ladder,SUP0160,3133,4448.86,42,33.66,0,28,2021-02-22,131,Active
PRD00331,L'Oreal Soap 331,Beauty,Soap,L'Oreal,SUP0062,586,738.36,26,33.92,24,18,2020-11-21,25,Active
PRD00332,L'Oreal Face Wash 332,Beauty,Face Wash,L'Oreal,SUP0457,2388,3295.44,38,29.57,36,5,2021-05-06,278,Active
PRD00333,Dove Serum 333,Beauty,Serum,Dove,SUP0119,2306,3066.98,33,30.75,0,28,2019-06-29,245,Active
PRD00334,Pearson Academic 334,Books,Academic,Pearson,SUP0116,176,235.84,34,30.34,6,5,2024-08-22,188,Active
PRD00335,Nike Jacket 335,Fashion,Jacket,Nike,SUP0287,3755,4843.95,29,0.98,36,5,2020-08-25,106,Active
PRD00336,Lakme Serum 336,Beauty,Serum,Lakme,SUP0101,696,946.56,36,1.88,12,18,2024-06-10,162,Active
PRD00337,Amul Oil 337,Grocery,Oil,Amul,SUP0097,2149,2707.74,26,12.59,6,5,2019-09-25,217,Active
PRD00338,Nestle Spices 338,Grocery,Spices,Nestle,SUP0476,255,346.8,36,21.37,0,12,2024-08-28,222,Active
PRD00339,Durian Chair 339,Furniture,Chair,Durian,SUP0224,75232,87269.12,16,8.23,36,18,2021-04-22,300,Active
PRD00340,Dove Shampoo 340,Beauty,Shampoo,Dove,SUP0098,1970,2758.0,40,5.11,12,18,2020-02-20,200,Active
PRD00341,Whirlpool Mixer 341,Home Appliances,Mixer,Whirlpool,SUP0054,61830,71104.5,15,32.2,12,18,2022-08-05,100,Active
PRD00342,US Polo Jacket 342,Fashion,Jacket,US Polo,SUP0379,1249,1661.17,33,1.62,12,28,2020-02-19,39,Active
PRD00343,Mattel Action Figure 343,Toys,Action Figure,Mattel,SUP0406,5830,7987.1,37,6.36,24,5,2021-04-10,65,Active
PRD00344,IFB Microwave 344,Home Appliances,Microwave,IFB,SUP0060,67970,90400.1,33,9.58,36,5,2024-12-16,69,Active
PRD00345,Adidas Badminton 345,Sports,Badminton,Adidas,SUP0277,11746,15034.88,28,6.82,36,5,2022-05-13,178,Active
PRD00346,Aashirvaad Snacks 346,Grocery,Snacks,Aashirvaad,SUP0100,801,921.15,15,19.47,36,18,2024-12-13,69,Active
PRD00347,Nivea Cream 347,Beauty,Cream,Nivea,SUP0129,2441,3002.43,23,31.73,12,18,2020-08-17,217,Active
PRD00348,Lego Remote Control 348,Toys,Remote Control,Lego,SUP0061,6814,8926.34,31,17.63,0,18,2022-01-18,75,Active
PRD00349,IKEA Chair 349,Furniture,Chair,IKEA,SUP0019,17984,26076.8,45,28.36,12,12,2021-10-27,105,Active
PRD00350,Levis T-Shirt 350,Fashion,T-Shirt,Levis,SUP0092,2359,2830.8,20,21.71,0,5,2019-06-07,202,Active
PRD00351,Havells Microwave 351,Home Appliances,Microwave,Havells,SUP0458,10265,13549.8,32,31.2,24,12,2024-06-01,131,Active
PRD00352,Mattel Board Game 352,Toys,Board Game,Mattel,SUP0465,681,844.44,24,14.88,6,12,2023-09-29,248,Active
PRD00353,Dettol Sanitizer 353,Healthcare,Sanitizer,Dettol,SUP0080,6237,8482.32,36,15.78,24,18,2019-05-05,173,Active
PRD00354,Dr Morepen First Aid 354,Healthcare,First Aid,Dr Morepen,SUP0092,9630,13674.6,42,12.05,6,5,2020-12-27,143,Active
PRD00355,IFB Washing Machine 355,Home Appliances,Washing Machine,IFB,SUP0090,12797,17915.8,40,37.16,6,18,2023-05-06,107,Active
PRD00356,Dettol Thermometer 356,Healthcare,Thermometer,Dettol,SUP0263,2582,3640.62,41,37.46,24,12,2019-08-27,39,Active
PRD00357,HarperCollins Novel 357,Books,Novel,HarperCollins,SUP0216,1644,2087.88,27,22.35,12,5,2023-03-21,181,Active
PRD00358,Sony Smartwatch 358,Electronics,Smartwatch,Sony,SUP0170,47483,62202.73,31,8.67,24,5,2021-01-27,85,Active
PRD00359,Fortune Oil 359,Grocery,Oil,Fortune,SUP0176,2437,3119.36,28,0.32,12,12,2023-06-16,60,Active
PRD00360,Aashirvaad Oil 360,Grocery,Oil,Aashirvaad,SUP0396,2444,3079.44,26,23.65,0,5,2020-11-16,27,Active
PRD00361,Dove Soap 361,Beauty,Soap,Dove,SUP0391,2804,3925.6,40,3.46,6,5,2021-09-06,146,Active
PRD00362,Yonex Gym 362,Sports,Gym,Yonex,SUP0081,13849,17865.21,29,23.81,36,28,2020-04-02,44,Active
PRD00363,Pearson Novel 363,Books,Novel,Pearson,SUP0061,695,959.1,38,16.33,36,12,2024-08-01,281,Active
PRD00364,Aashirvaad Snacks 364,Grocery,Snacks,Aashirvaad,SUP0364,2436,3337.32,37,30.81,0,28,2020-10-13,287,Active
PRD00365,Amul Snacks 365,Grocery,Snacks,Amul,SUP0127,636,864.96,36,31.41,6,5,2023-10-18,105,Active
PRD00366,Bloomsbury Business 366,Books,Business,Bloomsbury,SUP0370,1292,1808.8,40,26.0,6,28,2024-11-19,216,Active
PRD00367,Dettol Sanitizer 367,Healthcare,Sanitizer,Dettol,SUP0212,4437,5901.21,33,6.93,12,5,2020-03-18,296,Discontinued
PRD00368,Funskool Remote Control 368,Toys,Remote Control,Funskool,SUP0019,4364,5324.08,22,32.07,36,18,2019-11-26,224,Active
PRD00369,Accu-Chek Sanitizer 369,Healthcare,Sanitizer,Accu-Chek,SUP0226,12171,16065.72,32,7.57,24,28,2024-07-07,216,Active
PRD00370,Levis Jeans 370,Fashion,Jeans,Levis,SUP0075,3334,3900.78,17,39.91,6,12,2023-09-09,265,Discontinued
PRD00371,Bosch Washing Machine 371,Home Appliances,Washing Machine,Bosch,SUP0157,46779,59409.33,27,28.22,24,12,2020-12-27,140,Active
PRD00372,Yonex Cricket 372,Sports,Cricket,Yonex,SUP0030,14385,20282.85,41,1.46,24,18,2020-04-23,141,Active
PRD00373,Boat Laptop 373,Electronics,Laptop,Boat,SUP0109,16285,22799.0,40,0.98,12,18,2022-11-26,123,Active
PRD00374,Tata Oil 374,Grocery,Oil,Tata,SUP0257,2491,3263.21,31,0.93,24,28,2023-08-18,151,Active
PRD00375,Lego Board Game 375,Toys,Board Game,Lego,SUP0089,11247,12934.05,15,9.69,36,28,2021-03-23,149,Active
PRD00376,Omron Thermometer 376,Healthcare,Thermometer,Omron,SUP0401,11581,15055.3,30,6.09,6,18,2019-09-02,282,Active
PRD00377,Tata Oil 377,Grocery,Oil,Tata,SUP0500,769,930.49,21,29.01,24,5,2022-07-26,272,Active
PRD00378,IKEA Chair 378,Furniture,Chair,IKEA,SUP0206,59519,86302.55,45,10.86,12,18,2022-02-12,132,Active
PRD00379,Hasbro Remote Control 379,Toys,Remote Control,Hasbro,SUP0005,6937,9364.95,35,15.41,6,28,2020-03-25,41,Active
PRD00380,LG Mobile 380,Electronics,Mobile,LG,SUP0486,1000,1340.0,34,25.54,36,12,2020-02-19,175,Discontinued
PRD00381,Omron Thermometer 381,Healthcare,Thermometer,Omron,SUP0160,7905,10592.7,34,36.94,6,5,2024-01-09,107,Active
PRD00382,Nestle Spices 382,Grocery,Spices,Nestle,SUP0375,825,1105.5,34,29.68,0,5,2020-08-10,139,Active
PRD00383,Nivea Soap 383,Beauty,Soap,Nivea,SUP0288,932,1332.76,43,11.24,0,12,2022-05-11,158,Active
PRD00384,Samsung Headphones 384,Electronics,Headphones,Samsung,SUP0111,62871,86761.98,38,6.93,0,5,2022-12-21,28,Active
PRD00385,Mattel Remote Control 385,Toys,Remote Control,Mattel,SUP0461,1025,1322.25,29,32.11,36,12,2021-09-15,51,Active
PRD00386,Urban Ladder Chair 386,Furniture,Chair,Urban Ladder,SUP0289,74893,95114.11,27,26.56,12,28,2022-09-28,257,Active
PRD00387,LG Mobile 387,Electronics,Mobile,LG,SUP0208,45532,62378.84,37,34.23,12,28,2024-09-12,205,Active
PRD00388,L'Oreal Cream 388,Beauty,Cream,L'Oreal,SUP0030,1616,1971.52,22,28.75,6,28,2020-04-17,129,Active
PRD00389,Pearson Business 389,Books,Business,Pearson,SUP0373,968,1142.24,18,9.6,6,5,2021-02-19,71,Active
PRD00390,Lego Educational 390,Toys,Educational,Lego,SUP0142,4247,5606.04,32,24.11,0,12,2019-06-02,52,Active
PRD00391,Pearson Novel 391,Books,Novel,Pearson,SUP0272,775,891.25,15,10.0,0,5,2022-02-15,216,Active
PRD00392,Omron BP Monitor 392,Healthcare,BP Monitor,Omron,SUP0294,10028,12635.28,26,36.89,36,12,2024-01-24,183,Active
PRD00393,Havells AC 393,Home Appliances,AC,Havells,SUP0191,67947,95805.27,41,14.72,6,12,2024-08-21,71,Active
PRD00394,Hasbro Educational 394,Toys,Educational,Hasbro,SUP0284,1953,2831.85,45,12.39,0,5,2024-04-07,189,Active
PRD00395,Bloomsbury Business 395,Books,Business,Bloomsbury,SUP0475,916,1080.88,18,0.11,12,28,2023-05-16,72,Active
PRD00396,Dove Serum 396,Beauty,Serum,Dove,SUP0320,1023,1391.28,36,5.93,12,12,2021-12-16,111,Active
PRD00397,Samsung Mobile 397,Electronics,Mobile,Samsung,SUP0202,119500,142205.0,19,31.83,24,18,2021-06-18,292,Active
PRD00398,Godrej Chair 398,Furniture,Chair,Godrej,SUP0450,3639,5130.99,41,7.38,12,12,2022-09-26,133,Active
PRD00399,US Polo Jeans 399,Fashion,Jeans,US Polo,SUP0086,468,542.88,16,35.38,36,28,2021-11-01,25,Active
PRD00400,Urban Ladder Chair 400,Furniture,Chair,Urban Ladder,SUP0178,23572,29700.72,26,16.06,36,28,2019-10-07,39,Active
PRD00401,Yonex Cricket 401,Sports,Cricket,Yonex,SUP0377,11727,14306.94,22,7.84,6,12,2024-06-03,63,Active
PRD00402,Urban Ladder Table 402,Furniture,Table,Urban Ladder,SUP0324,76128,97443.84,28,29.66,12,18,2023-12-22,44,Active
PRD00403,Adidas Cricket 403,Sports,Cricket,Adidas,SUP0328,778,1081.42,39,38.81,6,28,2021-03-05,268,Active
PRD00404,LG Refrigerator 404,Home Appliances,Refrigerator,LG,SUP0416,19168,22043.2,15,12.14,12,12,2021-05-22,127,Active
PRD00405,Lakme Soap 405,Beauty,Soap,Lakme,SUP0114,2271,2975.01,31,0.49,12,18,2024-01-23,56,Active
PRD00406,Godrej Wardrobe 406,Furniture,Wardrobe,Godrej,SUP0010,73258,95967.98,31,30.15,0,18,2024-05-08,153,Active
